TIME_PERIOD,MAT,OBS_VALUE
2014-09-10,96,0.372
2014-09-10,108,0.455
2014-09-10,120,0.537
2014-09-10,180,0.965
2014-09-10,240,1.381
2014-09-10,300,1.581
2014-09-10,360,1.686
2014-09-10,480,1.801
2014-09-11,12,0.049
2014-09-11,24,0.075
2014-09-11,36,0.09
2014-09-11,48,0.134
2014-09-11,60,0.181
2014-09-11,72,0.223
2014-09-11,84,0.3
2014-09-11,96,0.398
2014-09-11,108,0.479
2014-09-11,120,0.561
2014-09-11,180,0.99
2014-09-11,240,1.408
2014-09-11,300,1.604
2014-09-11,360,1.699
2014-09-11,480,1.814
2014-09-12,12,0.049
2014-09-12,24,0.075
2014-09-12,36,0.09
2014-09-12,48,0.134
2014-09-12,60,0.181
2014-09-12,72,0.223
2014-09-12,84,0.301
2014-09-12,96,0.4
2014-09-12,108,0.485
2014-09-12,120,0.567
2014-09-12,180,0.995
2014-09-12,240,1.415
2014-09-12,300,1.6
2014-09-12,360,1.692
2014-09-12,480,1.806
2014-09-16,12,0.04
2014-09-16,24,0.08
2014-09-16,36,0.09
2014-09-16,48,0.137
2014-09-16,60,0.181
2014-09-16,72,0.228
2014-09-16,84,0.306
2014-09-16,96,0.404
2014-09-16,108,0.491
2014-09-16,120,0.572
2014-09-16,180,1.002
2014-09-16,240,1.427
2014-09-16,300,1.609
2014-09-16,360,1.7
2014-09-16,480,1.811
2014-09-17,12,0.04
2014-09-17,24,0.075
2014-09-17,36,0.086
2014-09-17,48,0.132
2014-09-17,60,0.175
2014-09-17,72,0.214
2014-09-17,84,0.287
2014-09-17,96,0.38
2014-09-17,108,0.465
2014-09-17,120,0.548
2014-09-17,180,0.976
2014-09-17,240,1.404
2014-09-17,300,1.586
2014-09-17,360,1.679
2014-09-17,480,1.795
2014-09-18,12,0.032
2014-09-18,24,0.075
2014-09-18,36,0.086
2014-09-18,48,0.132
2014-09-18,60,0.182
2014-09-18,72,0.224
2014-09-18,84,0.307
2014-09-18,96,0.4
2014-09-18,108,0.481
2014-09-18,120,0.563
2014-09-18,180,0.992
2014-09-18,240,1.413
2014-09-18,300,1.6
2014-09-18,360,1.692
2014-09-18,480,1.806
2014-09-19,12,0.031
2014-09-19,24,0.07
2014-09-19,36,0.083
2014-09-19,48,0.127
2014-09-19,60,0.176
2014-09-19,72,0.219
2014-09-19,84,0.298
2014-09-19,96,0.39
2014-09-19,108,0.471
2014-09-19,120,0.554
2014-09-19,180,0.987
2014-09-19,240,1.409
2014-09-19,300,1.6
2014-09-19,360,1.696
2014-09-19,480,1.811
2014-09-22,12,0.032
2014-09-22,24,0.069
2014-09-22,36,0.08
2014-09-22,48,0.117
2014-09-22,60,0.166
2014-09-22,72,0.211
2014-09-22,84,0.283
2014-09-22,96,0.372
2014-09-22,108,0.452
2014-09-22,120,0.535
2014-09-22,180,0.963
2014-09-22,240,1.387
2014-09-22,300,1.578
2014-09-22,360,1.675
2014-09-22,480,1.791
2014-09-24,12,0.033
2014-09-24,24,0.064
2014-09-24,36,0.076
2014-09-24,48,0.112
2014-09-24,60,0.162
2014-09-24,72,0.206
2014-09-24,84,0.273
2014-09-24,96,0.362
2014-09-24,108,0.443
2014-09-24,120,0.526
2014-09-24,180,0.948
2014-09-24,240,1.374
2014-09-24,300,1.564
2014-09-24,360,1.662
2014-09-24,480,1.779
2014-09-25,12,0.032
2014-09-25,24,0.064
2014-09-25,36,0.076
2014-09-25,48,0.112
2014-09-25,60,0.166
2014-09-25,72,0.205
2014-09-25,84,0.267
2014-09-25,96,0.358
2014-09-25,108,0.438
2014-09-25,120,0.521
2014-09-25,180,0.939
2014-09-25,240,1.361
2014-09-25,300,1.549
2014-09-25,360,1.65
2014-09-25,480,1.767
2014-09-26,12,0.04
2014-09-26,24,0.064
2014-09-26,36,0.076
2014-09-26,48,0.112
2014-09-26,60,0.166
2014-09-26,72,0.205
2014-09-26,84,0.264
2014-09-26,96,0.358
2014-09-26,108,0.433
2014-09-26,120,0.517
2014-09-26,180,0.928
2014-09-26,240,1.352
2014-09-26,300,1.535
2014-09-26,360,1.632
2014-09-26,480,1.752
2014-09-29,12,0.06
2014-09-29,24,0.08
2014-09-29,36,0.093
2014-09-29,48,0.127
2014-09-29,60,0.177
2014-09-29,72,0.216
2014-09-29,84,0.27
2014-09-29,96,0.363
2014-09-29,108,0.439
2014-09-29,120,0.522
2014-09-29,180,0.929
2014-09-29,240,1.352
2014-09-29,300,1.526
2014-09-29,360,1.624
2014-09-29,480,1.747
2014-09-30,12,0.065
2014-09-30,24,0.078
2014-09-30,36,0.093
2014-09-30,48,0.122
2014-09-30,60,0.167
2014-09-30,72,0.211
2014-09-30,84,0.27
2014-09-30,96,0.363
2014-09-30,108,0.439
2014-09-30,120,0.522
2014-09-30,180,0.934
2014-09-30,240,1.353
2014-09-30,300,1.522
2014-09-30,360,1.62
2014-09-30,480,1.745
2014-10-01,12,0.05
2014-10-01,24,0.07
2014-10-01,36,0.086
2014-10-01,48,0.117
2014-10-01,60,0.159
2014-10-01,72,0.207
2014-10-01,84,0.27
2014-10-01,96,0.364
2014-10-01,108,0.444
2014-10-01,120,0.527
2014-10-01,180,0.939
2014-10-01,240,1.366
2014-10-01,300,1.536
2014-10-01,360,1.637
2014-10-01,480,1.76
2014-10-02,12,0.04
2014-10-02,24,0.065
2014-10-02,36,0.083
2014-10-02,48,0.112
2014-10-02,60,0.153
2014-10-02,72,0.202
2014-10-02,84,0.265
2014-10-02,96,0.359
2014-10-02,108,0.44
2014-10-02,120,0.522
2014-10-02,180,0.935
2014-10-02,240,1.367
2014-10-02,300,1.537
2014-10-02,360,1.642
2014-10-02,480,1.763
2014-10-03,12,0.035
2014-10-03,24,0.06
2014-10-03,36,0.08
2014-10-03,48,0.109
2014-10-03,60,0.147
2014-10-03,72,0.192
2014-10-03,84,0.261
2014-10-03,96,0.354
2014-10-03,108,0.435
2014-10-03,120,0.519
2014-10-03,180,0.935
2014-10-03,240,1.362
2014-10-03,300,1.541
2014-10-03,360,1.65
2014-10-03,480,1.772
2014-10-06,12,0.037
2014-10-06,24,0.06
2014-10-06,36,0.08
2014-10-06,48,0.109
2014-10-06,60,0.147
2014-10-06,72,0.192
2014-10-06,84,0.261
2014-10-06,96,0.355
2014-10-06,108,0.436
2014-10-06,120,0.519
2014-10-06,180,0.936
2014-10-06,240,1.354
2014-10-06,300,1.532
2014-10-06,360,1.642
2014-10-06,480,1.764
2014-10-07,12,0.03
2014-10-07,24,0.059
2014-10-07,36,0.078
2014-10-07,48,0.109
2014-10-07,60,0.147
2014-10-07,72,0.187
2014-10-07,84,0.253
